date,city,oil_company,fuel_type,retail_price_inr_per_litre,source
2021-07-10,Bengaluru,HP,Diesel,71.26,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-10,Bengaluru,HP,Petrol,81.1,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-10,Bengaluru,IndianOil,Diesel,71.11,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-10,Bengaluru,IndianOil,Petrol,80.95,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-11,Bengaluru,HP,Diesel,71.57,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-11,Bengaluru,HP,Petrol,81.15,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-11,Bengaluru,IndianOil,Diesel,71.36,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-11,Bengaluru,IndianOil,Petrol,80.97,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-12,Bengaluru,HP,Diesel,71.67,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-12,Bengaluru,HP,Petrol,81.2,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-12,Bengaluru,IndianOil,Diesel,71.56,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-12,Bengaluru,IndianOil,Petrol,81.03,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-13,Bengaluru,HP,Diesel,71.87,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-13,Bengaluru,HP,Petrol,81.23,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-13,Bengaluru,IndianOil,Diesel,71.75,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-13,Bengaluru,IndianOil,Petrol,80.96,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-14,Bengaluru,HP,Diesel,71.5,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-14,Bengaluru,HP,Petrol,81.3,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-14,Bengaluru,IndianOil,Diesel,71.31,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-14,Bengaluru,IndianOil,Petrol,81.08,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-15,Bengaluru,HP,Diesel,72.23,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-15,Bengaluru,HP,Petrol,81.39,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-15,Bengaluru,IndianOil,Diesel,72.02,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-15,Bengaluru,IndianOil,Petrol,81.14,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-16,Bengaluru,HP,Diesel,72.09,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-16,Bengaluru,HP,Petrol,81.48,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-16,Bengaluru,IndianOil,Diesel,71.89,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-16,Bengaluru,IndianOil,Petrol,81.2,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-17,Bengaluru,HP,Diesel,72.06,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-17,Bengaluru,HP,Petrol,81.57,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-17,Bengaluru,IndianOil,Diesel,71.86,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-17,Bengaluru,IndianOil,Petrol,81.42,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-18,Bengaluru,HP,Diesel,71.81,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-18,Bengaluru,HP,Petrol,81.68,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-18,Bengaluru,IndianOil,Diesel,71.75,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-18,Bengaluru,IndianOil,Petrol,81.53,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-19,Bengaluru,HP,Diesel,72.39,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-19,Bengaluru,HP,Petrol,81.69,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-19,Bengaluru,IndianOil,Diesel,72.13,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-19,Bengaluru,IndianOil,Petrol,81.45,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-20,Bengaluru,HP,Diesel,72.24,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-20,Bengaluru,HP,Petrol,81.7,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-20,Bengaluru,IndianOil,Diesel,72.07,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-20,Bengaluru,IndianOil,Petrol,81.52,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-21,Bengaluru,HP,Diesel,72.17,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-21,Bengaluru,HP,Petrol,81.83,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-21,Bengaluru,IndianOil,Diesel,72.09,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-21,Bengaluru,IndianOil,Petrol,81.62,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-22,Bengaluru,HP,Diesel,72.28,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-22,Bengaluru,HP,Petrol,81.79,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-22,Bengaluru,IndianOil,Diesel,72.09,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-22,Bengaluru,IndianOil,Petrol,81.63,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-23,Bengaluru,HP,Diesel,72.49,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-23,Bengaluru,HP,Petrol,81.83,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-23,Bengaluru,IndianOil,Diesel,72.31,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-23,Bengaluru,IndianOil,Petrol,81.66,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-24,Bengaluru,HP,Diesel,72.82,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-24,Bengaluru,HP,Petrol,81.91,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-24,Bengaluru,IndianOil,Diesel,72.61,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-24,Bengaluru,IndianOil,Petrol,81.73,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-25,Bengaluru,HP,Diesel,72.36,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-25,Bengaluru,HP,Petrol,81.94,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-25,Bengaluru,IndianOil,Diesel,72.16,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-25,Bengaluru,IndianOil,Petrol,81.69,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-26,Bengaluru,HP,Diesel,72.78,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-26,Bengaluru,HP,Petrol,81.93,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-26,Bengaluru,IndianOil,Diesel,72.58,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-26,Bengaluru,IndianOil,Petrol,81.81,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-27,Bengaluru,HP,Diesel,72.79,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-27,Bengaluru,HP,Petrol,82.13,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-27,Bengaluru,IndianOil,Diesel,72.58,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-27,Bengaluru,IndianOil,Petrol,81.86,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-28,Bengaluru,HP,Diesel,72.67,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-28,Bengaluru,HP,Petrol,82.1,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-28,Bengaluru,IndianOil,Diesel,72.4,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-28,Bengaluru,IndianOil,Petrol,81.96,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-29,Bengaluru,HP,Diesel,72.98,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-29,Bengaluru,HP,Petrol,82.16,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-29,Bengaluru,IndianOil,Diesel,72.79,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-29,Bengaluru,IndianOil,Petrol,81.95,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-30,Bengaluru,HP,Diesel,71.96,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-30,Bengaluru,HP,Petrol,82.15,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-30,Bengaluru,IndianOil,Diesel,71.76,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-30,Bengaluru,IndianOil,Petrol,81.99,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-31,Bengaluru,HP,Diesel,72.27,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-31,Bengaluru,HP,Petrol,82.18,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-31,Bengaluru,IndianOil,Diesel,72.08,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-07-31,Bengaluru,IndianOil,Petrol,81.98,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-01,Bengaluru,HP,Diesel,72.69,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-01,Bengaluru,HP,Petrol,82.17,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-01,Bengaluru,IndianOil,Diesel,72.52,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-01,Bengaluru,IndianOil,Petrol,81.98,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-02,Bengaluru,HP,Diesel,72.43,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-02,Bengaluru,HP,Petrol,82.3,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-02,Bengaluru,IndianOil,Diesel,72.25,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-02,Bengaluru,IndianOil,Petrol,82.07,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-03,Bengaluru,HP,Diesel,73.07,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-03,Bengaluru,HP,Petrol,82.33,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-03,Bengaluru,IndianOil,Diesel,72.84,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-03,Bengaluru,IndianOil,Petrol,82.13,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-04,Bengaluru,HP,Diesel,72.74,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-04,Bengaluru,HP,Petrol,82.38,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-04,Bengaluru,IndianOil,Diesel,72.53,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-04,Bengaluru,IndianOil,Petrol,82.15,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-05,Bengaluru,HP,Diesel,73.18,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-05,Bengaluru,HP,Petrol,82.35,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-05,Bengaluru,IndianOil,Diesel,73.06,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-05,Bengaluru,IndianOil,Petrol,82.24,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-06,Bengaluru,HP,Diesel,72.96,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-06,Bengaluru,HP,Petrol,82.27,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-06,Bengaluru,IndianOil,Diesel,72.82,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-06,Bengaluru,IndianOil,Petrol,82.17,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-07,Bengaluru,HP,Diesel,73.26,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-07,Bengaluru,HP,Petrol,82.38,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-07,Bengaluru,IndianOil,Diesel,73.13,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-07,Bengaluru,IndianOil,Petrol,82.25,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-08,Bengaluru,HP,Diesel,73.44,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-08,Bengaluru,HP,Petrol,82.59,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-08,Bengaluru,IndianOil,Diesel,73.24,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-08,Bengaluru,IndianOil,Petrol,82.45,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-09,Bengaluru,HP,Diesel,72.99,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-09,Bengaluru,HP,Petrol,82.62,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-09,Bengaluru,IndianOil,Diesel,72.77,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-09,Bengaluru,IndianOil,Petrol,82.48,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-10,Bengaluru,HP,Diesel,73.42,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-10,Bengaluru,HP,Petrol,82.69,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-10,Bengaluru,IndianOil,Diesel,73.28,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-10,Bengaluru,IndianOil,Petrol,82.49,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-11,Bengaluru,HP,Diesel,72.65,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-11,Bengaluru,HP,Petrol,82.7,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-11,Bengaluru,IndianOil,Diesel,72.62,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-11,Bengaluru,IndianOil,Petrol,82.44,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-12,Bengaluru,HP,Diesel,72.99,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-12,Bengaluru,HP,Petrol,82.65,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-12,Bengaluru,IndianOil,Diesel,72.79,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-12,Bengaluru,IndianOil,Petrol,82.5,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-13,Bengaluru,HP,Diesel,73.16,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-13,Bengaluru,HP,Petrol,82.73,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-13,Bengaluru,IndianOil,Diesel,72.97,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-13,Bengaluru,IndianOil,Petrol,82.53,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-14,Bengaluru,HP,Diesel,73.19,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-14,Bengaluru,HP,Petrol,82.72,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-14,Bengaluru,IndianOil,Diesel,72.95,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-14,Bengaluru,IndianOil,Petrol,82.61,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-15,Bengaluru,HP,Diesel,73.32,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-15,Bengaluru,HP,Petrol,82.73,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-15,Bengaluru,IndianOil,Diesel,73.11,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-15,Bengaluru,IndianOil,Petrol,82.53,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-16,Bengaluru,HP,Diesel,73.13,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-16,Bengaluru,HP,Petrol,82.74,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-16,Bengaluru,IndianOil,Diesel,73.03,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-16,Bengaluru,IndianOil,Petrol,82.58,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-17,Bengaluru,HP,Diesel,73.07,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-17,Bengaluru,HP,Petrol,82.72,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-17,Bengaluru,IndianOil,Diesel,72.93,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-17,Bengaluru,IndianOil,Petrol,82.58,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-18,Bengaluru,HP,Diesel,73.09,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-18,Bengaluru,HP,Petrol,82.82,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-18,Bengaluru,IndianOil,Diesel,72.83,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-18,Bengaluru,IndianOil,Petrol,82.6,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-19,Bengaluru,HP,Diesel,73.34,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-19,Bengaluru,HP,Petrol,82.82,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-19,Bengaluru,IndianOil,Diesel,73.11,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-19,Bengaluru,IndianOil,Petrol,82.66,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-20,Bengaluru,HP,Diesel,73.64,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-20,Bengaluru,HP,Petrol,82.8,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-20,Bengaluru,IndianOil,Diesel,73.42,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-20,Bengaluru,IndianOil,Petrol,82.61,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-21,Bengaluru,HP,Diesel,73.42,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-21,Bengaluru,HP,Petrol,82.76,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-21,Bengaluru,IndianOil,Diesel,73.26,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-21,Bengaluru,IndianOil,Petrol,82.6,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-22,Bengaluru,HP,Diesel,73.27,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-22,Bengaluru,HP,Petrol,82.86,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-22,Bengaluru,IndianOil,Diesel,73.04,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-22,Bengaluru,IndianOil,Petrol,82.7,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-23,Bengaluru,HP,Diesel,73.05,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-23,Bengaluru,HP,Petrol,82.95,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-23,Bengaluru,IndianOil,Diesel,72.81,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-23,Bengaluru,IndianOil,Petrol,82.71,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-24,Bengaluru,HP,Diesel,73.05,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-24,Bengaluru,HP,Petrol,82.96,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-24,Bengaluru,IndianOil,Diesel,72.82,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-24,Bengaluru,IndianOil,Petrol,82.77,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-25,Bengaluru,HP,Diesel,73.49,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-25,Bengaluru,HP,Petrol,82.96,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-25,Bengaluru,IndianOil,Diesel,73.25,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-25,Bengaluru,IndianOil,Petrol,82.78,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-26,Bengaluru,HP,Diesel,73.65,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-26,Bengaluru,HP,Petrol,83.07,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-26,Bengaluru,IndianOil,Diesel,73.57,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-26,Bengaluru,IndianOil,Petrol,82.9,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-27,Bengaluru,HP,Diesel,73.58,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-27,Bengaluru,HP,Petrol,83.13,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-27,Bengaluru,IndianOil,Diesel,73.45,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-27,Bengaluru,IndianOil,Petrol,82.88,PPAC open data portal (Petroleum Planning & Analysis Cell)
2021-08-28,Bengaluru,HP,Diesel,73.73,PPAC open data portal (Petroleum Planning & Analysis Cell)
