date,station,rainfall_mm,temp_max_c,temp_min_c,humidity_pct
2024-01-15,Bengaluru City (IMD 43295),0.0,22.2,10.7,56.0
2024-01-16,Bengaluru City (IMD 43295),0.0,25.0,13.9,55.0
2024-01-17,Bengaluru City (IMD 43295),0.0,24.5,14.3,47.0
2024-01-18,Bengaluru City (IMD 43295),0.0,25.0,14.2,45.0
2024-01-19,Bengaluru City (IMD 43295),0.0,23.1,12.5,56.0
2024-01-20,Bengaluru City (IMD 43295),0.0,25.7,15.4,49.0
2024-01-21,Bengaluru City (IMD 43295),0.0,25.7,15.1,50.0
2024-01-22,Bengaluru City (IMD 43295),0.0,25.0,13.8,48.0
2024-01-23,Bengaluru City (IMD 43295),0.0,26.0,14.3,54.0
2024-01-24,Bengaluru City (IMD 43295),0.0,25.8,15.0,47.0
2024-01-25,Bengaluru City (IMD 43295),0.0,23.2,10.8,59.0
2024-01-26,Bengaluru City (IMD 43295),0.0,24.7,13.4,53.0
2024-01-27,Bengaluru City (IMD 43295),0.0,25.2,13.4,56.0
2024-01-28,Bengaluru City (IMD 43295),0.0,23.0,11.5,54.0
2024-01-29,Bengaluru City (IMD 43295),0.0,26.9,18.0,49.0
2024-01-30,Bengaluru City (IMD 43295),0.0,27.2,17.5,46.0
2024-01-31,Bengaluru City (IMD 43295),0.0,25.7,15.5,50.0
2024-02-01,Bengaluru City (IMD 43295),0.0,26.5,14.5,64.0
2024-02-02,Bengaluru City (IMD 43295),0.0,25.2,12.5,49.0
2024-02-03,Bengaluru City (IMD 43295),0.0,24.5,13.4,58.0
2024-02-04,Bengaluru City (IMD 43295),0.0,24.1,13.2,50.0
2024-02-05,Bengaluru City (IMD 43295),0.0,25.5,13.1,49.0
2024-02-06,Bengaluru City (IMD 43295),0.0,26.0,15.3,51.0
2024-02-07,Bengaluru City (IMD 43295),13.5,27.3,16.9,59.0
2024-02-08,Bengaluru City (IMD 43295),0.0,24.2,12.6,51.0
2024-02-09,Bengaluru City (IMD 43295),0.0,25.4,14.8,52.0
2024-02-10,Bengaluru City (IMD 43295),5.1,26.0,15.2,
2024-02-11,Bengaluru City (IMD 43295),0.0,25.1,15.1,
2024-02-12,Bengaluru City (IMD 43295),0.0,27.8,16.6,55.0
2024-02-13,Bengaluru City (IMD 43295),0.0,26.4,17.3,51.0
2024-02-14,Bengaluru City (IMD 43295),0.0,28.6,18.2,45.0
2024-02-15,Bengaluru City (IMD 43295),0.0,25.7,14.1,52.0
2024-02-16,Bengaluru City (IMD 43295),0.0,27.7,17.1,53.0
2024-02-17,Bengaluru City (IMD 43295),0.0,25.8,14.7,51.0
2024-02-18,Bengaluru City (IMD 43295),0.0,26.4,14.9,49.0
2024-02-19,Bengaluru City (IMD 43295),0.0,28.1,17.8,53.0
2024-02-20,Bengaluru City (IMD 43295),0.0,28.5,16.9,50.0
2024-02-21,Bengaluru City (IMD 43295),0.0,28.2,17.9,50.0
2024-02-22,Bengaluru City (IMD 43295),0.0,26.1,15.2,47.0
2024-02-23,Bengaluru City (IMD 43295),0.0,28.2,18.3,58.0
2024-02-24,Bengaluru City (IMD 43295),0.0,27.4,16.3,45.0
2024-02-25,Bengaluru City (IMD 43295),0.0,28.6,17.8,51.0
2024-02-26,Bengaluru City (IMD 43295),0.0,27.9,18.2,53.0
2024-02-27,Bengaluru City (IMD 43295),0.0,26.1,16.6,48.0
2024-02-28,Bengaluru City (IMD 43295),0.0,25.2,13.8,53.0
2024-02-29,Bengaluru City (IMD 43295),0.0,27.7,15.0,47.0
2024-03-01,Bengaluru City (IMD 43295),0.0,26.2,16.6,50.0
2024-03-02,Bengaluru City (IMD 43295),0.0,26.7,14.9,53.0
2024-03-03,Bengaluru City (IMD 43295),0.0,28.5,17.0,57.0
2024-03-04,Bengaluru City (IMD 43295),0.0,27.0,17.0,51.0
2024-03-05,Bengaluru City (IMD 43295),0.0,27.8,18.1,57.0
2024-03-06,Bengaluru City (IMD 43295),0.0,26.9,16.3,47.0
2024-03-07,Bengaluru City (IMD 43295),0.0,27.8,17.1,47.0
2024-03-08,Bengaluru City (IMD 43295),0.0,27.5,16.4,
2024-03-09,Bengaluru City (IMD 43295),0.0,29.4,18.8,54.0
2024-03-10,Bengaluru City (IMD 43295),0.0,27.8,16.9,53.0
2024-03-11,Bengaluru City (IMD 43295),0.0,27.3,16.5,54.0
2024-03-12,Bengaluru City (IMD 43295),0.0,28.1,16.5,57.0
2024-03-13,Bengaluru City (IMD 43295),0.0,28.6,18.5,45.0
2024-03-14,Bengaluru City (IMD 43295),0.0,29.1,18.2,54.0
2024-03-15,Bengaluru City (IMD 43295),0.0,29.4,19.7,54.0
2024-03-16,Bengaluru City (IMD 43295),0.0,29.1,19.3,49.0
2024-03-17,Bengaluru City (IMD 43295),0.0,29.6,19.8,50.0
2024-03-18,Bengaluru City (IMD 43295),0.0,28.9,18.7,49.0
2024-03-19,Bengaluru City (IMD 43295),0.0,27.7,18.3,49.0
2024-03-20,Bengaluru City (IMD 43295),0.0,29.3,19.6,55.0
2024-03-21,Bengaluru City (IMD 43295),0.0,31.1,21.4,49.0
2024-03-22,Bengaluru City (IMD 43295),0.0,30.9,21.0,53.0
2024-03-23,Bengaluru City (IMD 43295),0.0,28.5,19.3,56.0
2024-03-24,Bengaluru City (IMD 43295),0.0,29.5,19.3,52.0
2024-03-25,Bengaluru City (IMD 43295),0.0,32.2,21.3,48.0
2024-03-26,Bengaluru City (IMD 43295),0.0,28.2,17.2,43.0
2024-03-27,Bengaluru City (IMD 43295),0.0,30.0,19.5,50.0
2024-03-28,Bengaluru City (IMD 43295),0.0,28.8,18.7,61.0
2024-03-29,Bengaluru City (IMD 43295),0.0,29.2,18.5,50.0
2024-03-30,Bengaluru City (IMD 43295),0.0,28.7,19.3,51.0
2024-03-31,Bengaluru City (IMD 43295),0.0,29.7,20.8,54.0
2024-04-01,Bengaluru City (IMD 43295),0.0,30.5,19.6,57.0
2024-04-02,Bengaluru City (IMD 43295),0.0,27.0,16.8,55.0
2024-04-03,Bengaluru City (IMD 43295),0.0,29.8,20.2,44.0
2024-04-04,Bengaluru City (IMD 43295),0.0,29.8,19.3,52.0
2024-04-05,Bengaluru City (IMD 43295),0.0,29.7,18.1,50.0
2024-04-06,Bengaluru City (IMD 43295),0.0,29.6,20.0,54.0
2024-04-07,Bengaluru City (IMD 43295),0.0,30.6,20.8,51.0
2024-04-08,Bengaluru City (IMD 43295),0.0,29.2,20.3,60.0
2024-04-09,Bengaluru City (IMD 43295),0.0,31.4,22.7,50.0
2024-04-10,Bengaluru City (IMD 43295),0.0,29.7,20.5,45.0
2024-04-11,Bengaluru City (IMD 43295),0.0,31.0,21.3,45.0
2024-04-12,Bengaluru City (IMD 43295),0.0,30.8,20.7,53.0
2024-04-13,Bengaluru City (IMD 43295),0.0,32.3,21.9,53.0
2024-04-14,Bengaluru City (IMD 43295),0.0,29.1,19.2,56.0
2024-04-15,Bengaluru City (IMD 43295),0.0,30.0,20.4,58.0
2024-04-16,Bengaluru City (IMD 43295),0.0,29.6,19.2,54.0
2024-04-17,Bengaluru City (IMD 43295),0.0,30.1,20.1,55.0
2024-04-18,Bengaluru City (IMD 43295),0.0,30.4,21.7,52.0
2024-04-19,Bengaluru City (IMD 43295),0.0,30.7,22.1,52.0
2024-04-20,Bengaluru City (IMD 43295),0.0,32.0,22.3,58.0
2024-04-21,Bengaluru City (IMD 43295),0.0,32.0,22.1,50.0
2024-04-22,Bengaluru City (IMD 43295),0.0,30.7,22.3,55.0
2024-04-23,Bengaluru City (IMD 43295),6.4,31.6,22.5,65.0
2024-04-24,Bengaluru City (IMD 43295),0.0,30.6,21.6,58.0
2024-04-25,Bengaluru City (IMD 43295),0.0,30.6,21.9,50.0
2024-04-26,Bengaluru City (IMD 43295),0.8,32.0,22.9,70.0
2024-04-27,Bengaluru City (IMD 43295),0.0,31.3,22.6,
2024-04-28,Bengaluru City (IMD 43295),5.6,32.6,22.9,62.0
2024-04-29,Bengaluru City (IMD 43295),0.0,32.2,23.9,56.0
2024-04-30,Bengaluru City (IMD 43295),0.0,30.9,20.8,56.0
2024-05-01,Bengaluru City (IMD 43295),0.0,33.3,24.2,54.0
2024-05-02,Bengaluru City (IMD 43295),0.0,29.8,21.2,55.0
2024-05-03,Bengaluru City (IMD 43295),0.0,32.1,23.2,60.0
2024-05-04,Bengaluru City (IMD 43295),0.0,31.8,21.4,53.0
2024-05-05,Bengaluru City (IMD 43295),0.0,29.4,19.8,59.0
2024-05-06,Bengaluru City (IMD 43295),20.0,31.2,22.0,69.0
2024-05-07,Bengaluru City (IMD 43295),0.0,30.9,22.2,68.0
2024-05-08,Bengaluru City (IMD 43295),0.0,33.0,24.8,
2024-05-09,Bengaluru City (IMD 43295),0.0,31.8,23.7,62.0
2024-05-10,Bengaluru City (IMD 43295),0.0,32.6,22.8,62.0
2024-05-11,Bengaluru City (IMD 43295),0.0,29.7,21.1,58.0
2024-05-12,Bengaluru City (IMD 43295),0.0,31.5,22.7,68.0
2024-05-13,Bengaluru City (IMD 43295),15.1,30.9,21.5,68.0
2024-05-14,Bengaluru City (IMD 43295),0.0,32.7,24.9,63.0
2024-05-15,Bengaluru City (IMD 43295),15.6,30.4,21.1,71.0
2024-05-16,Bengaluru City (IMD 43295),0.0,32.4,23.4,54.0
2024-05-17,Bengaluru City (IMD 43295),0.0,31.0,22.2,61.0
2024-05-18,Bengaluru City (IMD 43295),0.0,31.8,22.5,60.0
2024-05-19,Bengaluru City (IMD 43295),0.0,32.1,24.1,61.0
2024-05-20,Bengaluru City (IMD 43295),0.0,31.6,23.0,71.0
2024-05-21,Bengaluru City (IMD 43295),0.0,31.3,23.1,68.0
2024-05-22,Bengaluru City (IMD 43295),1.8,30.5,22.1,71.0
2024-05-23,Bengaluru City (IMD 43295),0.0,31.2,23.0,62.0
2024-05-24,Bengaluru City (IMD 43295),0.0,31.7,23.6,67.0
2024-05-25,Bengaluru City (IMD 43295),0.0,33.0,24.4,71.0
2024-05-26,Bengaluru City (IMD 43295),0.0,32.1,24.6,69.0
2024-05-27,Bengaluru City (IMD 43295),0.0,31.4,23.3,68.0
2024-05-28,Bengaluru City (IMD 43295),0.0,31.4,23.4,62.0
2024-05-29,Bengaluru City (IMD 43295),0.0,32.4,25.2,59.0
2024-05-30,Bengaluru City (IMD 43295),36.6,31.1,23.6,73.0
2024-05-31,Bengaluru City (IMD 43295),0.0,33.2,27.3,62.0
2024-06-01,Bengaluru City (IMD 43295),12.0,32.5,24.8,76.0
2024-06-02,Bengaluru City (IMD 43295),20.7,31.8,23.6,81.0
2024-06-03,Bengaluru City (IMD 43295),31.7,30.7,22.8,73.0
2024-06-04,Bengaluru City (IMD 43295),0.0,32.7,25.2,66.0
2024-06-05,Bengaluru City (IMD 43295),2.6,30.8,23.3,82.0
2024-06-06,Bengaluru City (IMD 43295),0.0,32.1,24.4,70.0
2024-06-07,Bengaluru City (IMD 43295),10.5,32.7,25.4,80.0
2024-06-08,Bengaluru City (IMD 43295),0.0,30.1,23.6,69.0
2024-06-09,Bengaluru City (IMD 43295),13.5,32.4,25.5,76.0
2024-06-10,Bengaluru City (IMD 43295),16.3,32.3,24.9,74.0
2024-06-11,Bengaluru City (IMD 43295),0.0,32.0,25.0,67.0
2024-06-12,Bengaluru City (IMD 43295),8.5,32.1,25.7,77.0
2024-06-13,Bengaluru City (IMD 43295),0.0,32.4,24.7,72.0
2024-06-14,Bengaluru City (IMD 43295),22.3,32.7,23.9,81.0
2024-06-15,Bengaluru City (IMD 43295),0.0,28.6,21.0,74.0
2024-06-16,Bengaluru City (IMD 43295),0.0,32.6,24.5,78.0
2024-06-17,Bengaluru City (IMD 43295),21.0,30.9,21.9,78.0
2024-06-18,Bengaluru City (IMD 43295),0.0,32.2,24.6,77.0
2024-06-19,Bengaluru City (IMD 43295),13.4,28.7,20.7,83.0
2024-06-20,Bengaluru City (IMD 43295),18.1,32.5,24.6,92.0
2024-06-21,Bengaluru City (IMD 43295),5.1,29.6,23.0,86.0
2024-06-22,Bengaluru City (IMD 43295),4.8,30.7,22.9,87.0
2024-06-23,Bengaluru City (IMD 43295),19.6,30.1,23.4,86.0
2024-06-24,Bengaluru City (IMD 43295),6.5,31.3,23.7,80.0
2024-06-25,Bengaluru City (IMD 43295),0.0,31.5,23.7,74.0
2024-06-26,Bengaluru City (IMD 43295),6.3,31.6,24.5,93.0
2024-06-27,Bengaluru City (IMD 43295),9.1,32.0,23.8,84.0
2024-06-28,Bengaluru City (IMD 43295),2.3,28.7,21.4,88.0
2024-06-29,Bengaluru City (IMD 43295),6.4,30.0,22.4,95.0
2024-06-30,Bengaluru City (IMD 43295),0.0,31.7,26.0,87.0
2024-07-01,Bengaluru City (IMD 43295),5.0,30.9,24.1,97.0
2024-07-02,Bengaluru City (IMD 43295),1.0,31.9,24.1,87.0
2024-07-03,Bengaluru City (IMD 43295),11.5,30.6,23.5,88.0
2024-07-04,Bengaluru City (IMD 43295),0.0,32.1,25.2,83.0
2024-07-05,Bengaluru City (IMD 43295),0.0,31.0,24.0,78.0
2024-07-06,Bengaluru City (IMD 43295),8.1,30.9,25.3,89.0
2024-07-07,Bengaluru City (IMD 43295),21.8,30.4,23.4,92.0
2024-07-08,Bengaluru City (IMD 43295),7.8,31.9,23.7,93.0
2024-07-09,Bengaluru City (IMD 43295),0.0,29.9,23.8,87.0
2024-07-10,Bengaluru City (IMD 43295),13.5,30.6,24.8,93.0
2024-07-11,Bengaluru City (IMD 43295),0.0,30.9,23.3,
2024-07-12,Bengaluru City (IMD 43295),17.3,30.6,25.0,87.0
2024-07-13,Bengaluru City (IMD 43295),0.0,30.1,23.5,88.0
2024-07-14,Bengaluru City (IMD 43295),8.2,32.1,26.7,94.0
2024-07-15,Bengaluru City (IMD 43295),0.0,29.9,22.5,76.0
2024-07-16,Bengaluru City (IMD 43295),0.0,29.9,22.7,84.0
2024-07-17,Bengaluru City (IMD 43295),35.6,30.3,22.7,91.0
2024-07-18,Bengaluru City (IMD 43295),0.0,29.2,22.5,77.0
2024-07-19,Bengaluru City (IMD 43295),0.0,31.0,25.9,78.0
2024-07-20,Bengaluru City (IMD 43295),0.0,30.2,22.5,80.0
2024-07-21,Bengaluru City (IMD 43295),0.0,31.6,25.5,83.0
2024-07-22,Bengaluru City (IMD 43295),12.1,30.7,22.9,94.0
2024-07-23,Bengaluru City (IMD 43295),3.4,29.8,22.6,92.0
2024-07-24,Bengaluru City (IMD 43295),0.0,30.6,24.8,85.0
2024-07-25,Bengaluru City (IMD 43295),0.0,32.0,25.9,85.0
2024-07-26,Bengaluru City (IMD 43295),3.9,30.0,23.8,91.0
2024-07-27,Bengaluru City (IMD 43295),18.7,29.8,22.6,86.0
2024-07-28,Bengaluru City (IMD 43295),9.2,28.7,21.5,88.0
2024-07-29,Bengaluru City (IMD 43295),0.0,28.8,22.0,81.0
2024-07-30,Bengaluru City (IMD 43295),13.9,30.0,23.6,89.0
2024-07-31,Bengaluru City (IMD 43295),18.0,29.5,23.3,87.0
2024-08-01,Bengaluru City (IMD 43295),0.0,31.5,25.4,72.0
2024-08-02,Bengaluru City (IMD 43295),0.0,29.6,23.2,79.0
2024-08-03,Bengaluru City (IMD 43295),29.7,28.5,20.8,87.0
2024-08-04,Bengaluru City (IMD 43295),8.1,29.6,23.1,
2024-08-05,Bengaluru City (IMD 43295),0.0,31.1,24.9,71.0
2024-08-06,Bengaluru City (IMD 43295),16.7,29.8,22.3,82.0
2024-08-07,Bengaluru City (IMD 43295),1.5,30.2,25.4,85.0
2024-08-08,Bengaluru City (IMD 43295),0.0,29.9,22.4,76.0
2024-08-09,Bengaluru City (IMD 43295),6.6,29.2,21.7,84.0
2024-08-10,Bengaluru City (IMD 43295),0.0,31.0,22.7,80.0
2024-08-11,Bengaluru City (IMD 43295),5.5,28.3,20.1,80.0
2024-08-12,Bengaluru City (IMD 43295),17.9,30.8,24.2,85.0
2024-08-13,Bengaluru City (IMD 43295),11.7,28.3,20.9,87.0
2024-08-14,Bengaluru City (IMD 43295),0.0,29.3,22.5,76.0
2024-08-15,Bengaluru City (IMD 43295),7.8,31.3,23.4,79.0
2024-08-16,Bengaluru City (IMD 43295),1.6,28.7,18.0,81.0
2024-08-17,Bengaluru City (IMD 43295),0.0,28.1,21.6,75.0
2024-08-18,Bengaluru City (IMD 43295),10.5,30.0,23.0,82.0
2024-08-19,Bengaluru City (IMD 43295),0.0,27.9,20.8,67.0
2024-08-20,Bengaluru City (IMD 43295),14.7,30.0,23.0,82.0
2024-08-21,Bengaluru City (IMD 43295),0.0,27.3,18.3,76.0
2024-08-22,Bengaluru City (IMD 43295),0.0,28.6,20.0,73.0
2024-08-23,Bengaluru City (IMD 43295),0.0,29.0,22.2,72.0
2024-08-24,Bengaluru City (IMD 43295),12.3,29.0,22.2,82.0
2024-08-25,Bengaluru City (IMD 43295),0.0,29.5,21.9,65.0
2024-08-26,Bengaluru City (IMD 43295),0.0,30.1,23.4,71.0
2024-08-27,Bengaluru City (IMD 43295),0.0,28.3,20.5,65.0
2024-08-28,Bengaluru City (IMD 43295),0.0,29.5,22.8,68.0
2024-08-29,Bengaluru City (IMD 43295),0.0,28.1,19.1,67.0
2024-08-30,Bengaluru City (IMD 43295),0.0,27.8,19.8,66.0
2024-08-31,Bengaluru City (IMD 43295),0.0,29.4,22.7,73.0
2024-09-01,Bengaluru City (IMD 43295),0.0,30.7,23.3,72.0
2024-09-02,Bengaluru City (IMD 43295),21.3,30.6,23.3,79.0
2024-09-03,Bengaluru City (IMD 43295),0.0,29.9,23.5,69.0
2024-09-04,Bengaluru City (IMD 43295),0.0,27.7,20.6,67.0
2024-09-05,Bengaluru City (IMD 43295),11.0,27.2,19.6,78.0
2024-09-06,Bengaluru City (IMD 43295),0.0,29.5,21.3,69.0
2024-09-07,Bengaluru City (IMD 43295),0.0,29.3,22.1,68.0
2024-09-08,Bengaluru City (IMD 43295),0.0,29.7,23.0,65.0
2024-09-09,Bengaluru City (IMD 43295),6.3,30.0,22.3,74.0
2024-09-10,Bengaluru City (IMD 43295),0.0,30.8,23.4,71.0
2024-09-11,Bengaluru City (IMD 43295),13.0,28.9,22.6,73.0
2024-09-12,Bengaluru City (IMD 43295),0.0,29.7,20.9,63.0
2024-09-13,Bengaluru City (IMD 43295),0.0,29.4,22.2,68.0
2024-09-14,Bengaluru City (IMD 43295),10.6,28.8,21.6,76.0
2024-09-15,Bengaluru City (IMD 43295),0.0,28.3,20.0,70.0
2024-09-16,Bengaluru City (IMD 43295),0.0,26.1,16.4,67.0
2024-09-17,Bengaluru City (IMD 43295),0.0,27.4,18.9,64.0
2024-09-18,Bengaluru City (IMD 43295),0.0,27.5,19.8,67.0
2024-09-19,Bengaluru City (IMD 43295),16.4,27.6,19.7,75.0
2024-09-20,Bengaluru City (IMD 43295),0.0,26.9,17.8,61.0
2024-09-21,Bengaluru City (IMD 43295),0.0,29.4,22.4,66.0
2024-09-22,Bengaluru City (IMD 43295),0.0,27.0,19.6,61.0
2024-09-23,Bengaluru City (IMD 43295),6.5,27.7,19.0,72.0
2024-09-24,Bengaluru City (IMD 43295),0.0,27.3,19.3,68.0
2024-09-25,Bengaluru City (IMD 43295),0.0,28.4,20.5,69.0
2024-09-26,Bengaluru City (IMD 43295),0.0,27.5,20.5,73.0
2024-09-27,Bengaluru City (IMD 43295),0.0,26.1,17.9,68.0
2024-09-28,Bengaluru City (IMD 43295),14.7,28.9,19.4,79.0
2024-09-29,Bengaluru City (IMD 43295),0.0,25.8,17.9,72.0
2024-09-30,Bengaluru City (IMD 43295),0.0,23.5,15.6,65.0
2024-10-01,Bengaluru City (IMD 43295),0.5,26.8,18.6,78.0
2024-10-02,Bengaluru City (IMD 43295),25.6,25.8,17.7,75.0
2024-10-03,Bengaluru City (IMD 43295),0.0,26.0,18.2,70.0
2024-10-04,Bengaluru City (IMD 43295),0.0,27.1,19.0,66.0
2024-10-05,Bengaluru City (IMD 43295),0.0,28.1,20.6,74.0
2024-10-06,Bengaluru City (IMD 43295),0.0,25.5,18.1,77.0
2024-10-07,Bengaluru City (IMD 43295),0.0,25.0,17.9,70.0
2024-10-08,Bengaluru City (IMD 43295),3.4,26.3,17.7,83.0
2024-10-09,Bengaluru City (IMD 43295),14.3,24.8,17.0,81.0
2024-10-10,Bengaluru City (IMD 43295),0.0,26.4,17.2,78.0
2024-10-11,Bengaluru City (IMD 43295),0.0,24.4,17.0,67.0
2024-10-12,Bengaluru City (IMD 43295),0.0,26.9,19.3,78.0
2024-10-13,Bengaluru City (IMD 43295),0.0,25.2,16.4,74.0
2024-10-14,Bengaluru City (IMD 43295),0.0,26.8,19.1,81.0
2024-10-15,Bengaluru City (IMD 43295),0.0,24.6,15.5,74.0
2024-10-16,Bengaluru City (IMD 43295),0.0,24.4,13.1,76.0
2024-10-17,Bengaluru City (IMD 43295),0.0,27.6,20.4,83.0
2024-10-18,Bengaluru City (IMD 43295),12.7,25.6,16.8,88.0
2024-10-19,Bengaluru City (IMD 43295),6.6,23.7,15.4,82.0
2024-10-20,Bengaluru City (IMD 43295),25.0,23.7,14.8,85.0
2024-10-21,Bengaluru City (IMD 43295),5.9,25.3,16.3,76.0
2024-10-22,Bengaluru City (IMD 43295),0.0,24.9,16.2,80.0
2024-10-23,Bengaluru City (IMD 43295),17.7,24.5,15.5,79.0
2024-10-24,Bengaluru City (IMD 43295),0.0,23.5,16.0,80.0
2024-10-25,Bengaluru City (IMD 43295),0.0,24.4,14.4,76.0
2024-10-26,Bengaluru City (IMD 43295),0.0,23.8,15.6,81.0
2024-10-27,Bengaluru City (IMD 43295),8.9,23.3,13.5,88.0
2024-10-28,Bengaluru City (IMD 43295),7.1,25.4,16.4,79.0
2024-10-29,Bengaluru City (IMD 43295),0.0,23.7,14.1,78.0
2024-10-30,Bengaluru City (IMD 43295),2.2,22.5,13.8,
2024-10-31,Bengaluru City (IMD 43295),0.0,22.5,13.7,76.0
2024-11-01,Bengaluru City (IMD 43295),0.0,22.4,13.3,85.0
2024-11-02,Bengaluru City (IMD 43295),0.0,24.5,15.4,78.0
2024-11-03,Bengaluru City (IMD 43295),0.0,23.8,14.5,72.0
2024-11-04,Bengaluru City (IMD 43295),19.7,23.9,14.6,79.0
2024-11-05,Bengaluru City (IMD 43295),0.0,22.6,13.1,82.0
2024-11-06,Bengaluru City (IMD 43295),0.0,23.5,15.9,80.0
2024-11-07,Bengaluru City (IMD 43295),0.0,25.0,16.0,69.0
2024-11-08,Bengaluru City (IMD 43295),3.5,25.1,14.9,79.0
2024-11-09,Bengaluru City (IMD 43295),7.7,24.2,14.3,79.0
2024-11-10,Bengaluru City (IMD 43295),0.0,24.3,15.4,66.0
2024-11-11,Bengaluru City (IMD 43295),0.0,22.8,11.6,65.0
2024-11-12,Bengaluru City (IMD 43295),0.0,26.0,17.5,68.0
2024-11-13,Bengaluru City (IMD 43295),0.0,24.1,14.5,75.0
2024-11-14,Bengaluru City (IMD 43295),13.4,24.5,14.9,68.0
2024-11-15,Bengaluru City (IMD 43295),0.0,24.2,14.9,68.0
2024-11-16,Bengaluru City (IMD 43295),0.0,24.6,14.9,67.0
2024-11-17,Bengaluru City (IMD 43295),0.0,23.5,14.3,64.0
2024-11-18,Bengaluru City (IMD 43295),0.0,23.8,13.8,65.0
2024-11-19,Bengaluru City (IMD 43295),0.0,23.1,13.8,58.0
2024-11-20,Bengaluru City (IMD 43295),0.0,24.5,14.9,61.0
2024-11-21,Bengaluru City (IMD 43295),0.0,22.8,13.0,60.0
2024-11-22,Bengaluru City (IMD 43295),0.0,24.8,15.2,55.0
2024-11-23,Bengaluru City (IMD 43295),0.0,24.5,13.9,62.0
2024-11-24,Bengaluru City (IMD 43295),0.0,23.5,13.8,58.0
2024-11-25,Bengaluru City (IMD 43295),0.0,23.4,14.3,59.0
2024-11-26,Bengaluru City (IMD 43295),0.0,25.0,14.9,61.0
2024-11-27,Bengaluru City (IMD 43295),0.0,25.3,14.7,62.0
2024-11-28,Bengaluru City (IMD 43295),0.0,23.2,13.8,63.0
2024-11-29,Bengaluru City (IMD 43295),8.2,25.2,16.4,72.0
2024-11-30,Bengaluru City (IMD 43295),0.0,24.7,14.7,61.0
2024-12-01,Bengaluru City (IMD 43295),7.2,25.1,14.8,58.0
2024-12-02,Bengaluru City (IMD 43295),0.0,24.7,15.1,56.0
2024-12-03,Bengaluru City (IMD 43295),0.0,24.0,14.6,62.0
2024-12-04,Bengaluru City (IMD 43295),0.0,26.4,16.5,57.0
2024-12-05,Bengaluru City (IMD 43295),0.0,24.8,13.8,48.0
2024-12-06,Bengaluru City (IMD 43295),0.0,25.0,15.0,54.0
2024-12-07,Bengaluru City (IMD 43295),12.3,23.6,14.9,62.0
2024-12-08,Bengaluru City (IMD 43295),30.9,23.6,13.8,61.0
2024-12-09,Bengaluru City (IMD 43295),0.0,23.6,14.3,53.0
2024-12-10,Bengaluru City (IMD 43295),0.0,23.0,12.6,52.0
2024-12-11,Bengaluru City (IMD 43295),0.0,23.9,14.9,54.0
2024-12-12,Bengaluru City (IMD 43295),0.0,23.7,14.1,40.0
2024-12-13,Bengaluru City (IMD 43295),0.0,23.4,13.3,55.0
2024-12-14,Bengaluru City (IMD 43295),0.0,24.7,14.0,55.0
2024-12-15,Bengaluru City (IMD 43295),7.7,23.4,12.6,
2024-12-16,Bengaluru City (IMD 43295),0.0,23.9,12.5,48.0
2024-12-17,Bengaluru City (IMD 43295),0.0,22.6,11.6,57.0
2024-12-18,Bengaluru City (IMD 43295),0.0,23.3,13.0,56.0
2024-12-19,Bengaluru City (IMD 43295),0.0,25.8,14.9,53.0
2024-12-20,Bengaluru City (IMD 43295),0.0,23.0,12.0,50.0
2024-12-21,Bengaluru City (IMD 43295),0.0,22.0,12.1,48.0
2024-12-22,Bengaluru City (IMD 43295),0.0,25.4,15.7,58.0
2024-12-23,Bengaluru City (IMD 43295),0.0,25.2,16.0,55.0
2024-12-24,Bengaluru City (IMD 43295),0.0,24.0,13.4,57.0
2024-12-25,Bengaluru City (IMD 43295),27.0,24.4,12.5,61.0
2024-12-26,Bengaluru City (IMD 43295),0.0,23.3,12.4,53.0
2024-12-27,Bengaluru City (IMD 43295),0.0,24.4,12.6,48.0
2024-12-28,Bengaluru City (IMD 43295),0.0,26.9,15.8,48.0
2024-12-29,Bengaluru City (IMD 43295),0.0,24.1,13.2,46.0
2024-12-30,Bengaluru City (IMD 43295),0.0,23.3,11.2,56.0
2024-12-31,Bengaluru City (IMD 43295),0.0,26.2,14.1,50.0
